provincia,provincia_poblacion,canton,canton_poblacion,total,acumuladas,lat,lng,semana
Pichincha,3228233,Cayambe,107660,8,349,0.04388900000000000,-78.15610000000000,48
Pichincha,3228233,Mejía,108167,3,359,-0.5101000000000000,-78.56980000000000,48
Pichincha,3228233,Pedro Moncayo,43281,3,124,0.04369700000000000,-78.34923999999999,48
Pichincha,3228233,Pedro Vicente Maldonado,17171,0,38,0.1666670000000000,-79,48
Pichincha,3228233,Puerto Quito,24911,0,79,0.1170000000000000,-79.26400000000000,48
Pichincha,3228233,Quito,2781641,243,16738,-0.2186110000000000,-78.50972200000000,48
Pichincha,3228233,Rumiñahui,115433,6,495,-0.3345000000000000,-78.44750000000001,48
Pichincha,3228233,San Miguel de Los Bancos,29969,0,44,0.02300000000000000,-78.89200000000000,48
Santa Elena,401178,La Libertad,117767,8,340,-2.233333000000000,-80.90000000000001,48
Santa Elena,401178,Salinas,94590,7,370,-2.216667000000000,-80.95000000000000,48
Santa Elena,401178,Santa Elena,188821,9,992,-2.226700000000000,-80.85830000000000,48
Sto. Domingo Tsáchilas,511151,La Concordia,52571,4,149,0.002300000000000000,-79.38460000000001,48
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,41,2763,-0.2541670000000000,-79.17194400000000,48
Sucumbíos,230503,Cascales,15882,1,29,-0.06750000000000000,-77.21694400000000,48
Sucumbíos,230503,Cuyabeno,7154,0,23,-0.1288890000000000,-76.41388900000000,48
Sucumbíos,230503,Gonzalo Pizarro,10007,2,28,0.04700000000000000,-77.32280000000000,48
Sucumbíos,230503,Lago Agrio,119594,9,638,0.08472200000000002,-76.88277800000000,48
Sucumbíos,230503,Putumayo,16106,1,15,0.1000000000000000,-75.84999999999999,48
Sucumbíos,230503,Shushufindi,57949,2,137,-0.1871000000000000,-76.64500000000000,48
Sucumbíos,230503,Sucumbíos,3811,0,9,0.4592000000000000,-77.52300000000000,48
Tungurahua,590600,Ambato,387309,31,3018,-1.241667000000000,-78.61972200000000,48
Tungurahua,590600,Baños,25043,3,91,-1.396389000000000,-78.42472200000000,48
Tungurahua,590600,Cevallos,9936,0,46,-1.350000000000000,-78.61666700000001,48
Tungurahua,590600,Mocha,7336,1,38,-1.416667000000000,-78.66666700000000,48
Tungurahua,590600,Patate,15825,1,55,-1.316667000000000,-78.51666700000000,48
Tungurahua,590600,Pelileo,66836,4,265,-1.327500000000000,-78.54083300000001,48
Tungurahua,590600,Píllaro,43371,2,176,-1.175833000000000,-78.55527800000000,48
Tungurahua,590600,Quero,20627,1,99,-1.379300000000000,-78.60700000000000,48
Tungurahua,590600,Tisaleo,14317,0,44,-1.350000000000000,-78.66666700000000,48
Zamora Chinchipe,120416,Centinela del Cóndor,8313,0,19,-3.894910000000000,-78.78140999999999,48
Zamora Chinchipe,120416,Chinchipe,10679,1,47,-4.862800000000000,-79.13280000000000,48
Zamora Chinchipe,120416,El Pangui,10945,0,36,-3.624900000000000,-78.58710000000001,48
Zamora Chinchipe,120416,Nangaritza,8014,0,13,-4.048333000000000,-78.68222200000000,48
Zamora Chinchipe,120416,Palanda,10144,0,16,-4.649800000000000,-79.13209999999999,48
Zamora Chinchipe,120416,Paquisha,5992,0,18,-3.932750000000000,-78.67426000000000,48
Zamora Chinchipe,120416,Yacuambi,7121,1,17,-3.634440000000000,-78.92810000000000,48
Zamora Chinchipe,120416,Yantzaza,26447,1,108,-3.850000000000000,-78.75000000000000,48
Zamora Chinchipe,120416,Zamora,32761,1,127,-4.120000000000000,-78.80000000000000,48
Azuay,881394,Camilo Ponce Enríquez,36423,3,82,-3.050000000000000,-79.73333300000000,49
Azuay,881394,Chordeleg,15176,1,54,-2.933333000000000,-78.76666700000000,49
Azuay,881394,Cuenca,636996,50,3954,-2.897414000000000,-79.00448100000000,49
Azuay,881394,El Pan,3091,0,18,-2.786111000000000,-78.66500000000001,49
Azuay,881394,Girón,13037,2,116,-3.159028000000000,-79.14756800000001,49
Azuay,881394,Guachapala,3859,2,16,-2.769000000000000,-78.70900000000000,49
Azuay,881394,Gualaceo,49104,3,237,-2.900000000000000,-78.78333300000000,49
Azuay,881394,Nabón,17292,0,94,-3.336060000000000,-79.06368000000001,49
Azuay,881394,Oña,4128,0,31,-3.469640000000000,-79.15431000000000,49
Azuay,881394,Paute,29214,2,128,-2.781800000000000,-78.76000000000001,49
Azuay,881394,Pucará,10584,0,50,-3.233780000000000,-79.46120000000001,49
Azuay,881394,San Fernando,4156,0,21,-3.144500000000000,-79.25200000000000,49
Azuay,881394,Santa Isabel,20935,0,117,-3.274170000000000,-79.31560000000000,49
Azuay,881394,Sevilla de Oro,6890,0,20,-2.799833000000000,-78.65569400000000,49
Azuay,881394,Sígsig,30509,2,186,-3.089700000000000,-78.80320000000000,49
Bolívar,209933,Caluma,16429,0,71,-1.633330000000000,-79.25000000000000,49
Bolívar,209933,Chillanes,16850,1,104,-1.933333000000000,-79.06666700000000,49
Bolívar,209933,Chimbo,17378,0,77,-1.700000000000000,-79.01666700000000,49
Bolívar,209933,Echeandía,14081,0,62,-1.433330000000000,-79.26667000000000,49
Bolívar,209933,Guaranda,108763,10,575,-1.605556000000000,-79.00305600000000,49
Bolívar,209933,Las Naves,7428,1,25,-1.283330000000000,-79.30000000000000,49
Bolívar,209933,San Miguel,29004,2,185,-1.700000000000000,-79.03333300000000,49
Carchi,186869,Bolivar,15528,0,76,0.5070990000000000,-77.86245400000000,49
Carchi,186869,Espejo,13817,1,81,0.6210000000000000,-77.94000000000000,49
Carchi,186869,Mira,11969,1,64,0.5538999999999998,-78.04930000000000,49
Carchi,186869,Montúfar,34229,2,135,0.6100000000000000,-77.84000000000000,49
Carchi,186869,San Pedro de Huaca,8931,1,37,0.6311110000000000,-77.72527800000000,49
Carchi,186869,Tulcán,102395,5,621,0.8121800000000000,-77.71633000000000,49
Cañar,281396,Azogues,86276,9,627,-2.733333000000000,-78.83333300000000,49
Cañar,281396,Biblían,23741,1,90,-2.710000000000000,-78.88000000000000,49
Cañar,281396,Cañar,68747,3,250,-2.483700000000000,-78.97839999999999,49
Cañar,281396,Déleg,6782,3,43,-2.772600000000000,-78.91830000000000,49
Cañar,281396,El Tambo,12462,0,41,-2.508100000000000,-78.92489999999999,49
Cañar,281396,La Troncal,76872,5,322,-2.400000000000000,-79.33000000000000,49
Cañar,281396,Suscal,6516,0,21,-2.436400000000000,-79.05220000000000,49
Chimborazo,524004,Alausí,45054,3,197,-2.200000000000000,-78.84999999999999,49
Chimborazo,524004,Chambo,13378,2,68,-1.733333000000000,-78.58333300000000,49
Chimborazo,524004,Chunchi,12795,0,71,-2.283333000000000,-78.91666700000000,49
Chimborazo,524004,Colta,44838,8,227,-1.700000000000000,-78.75000000000000,49
Chimborazo,524004,Cumandá,17973,0,66,-2.200000000000000,-79.13333299999999,49
Chimborazo,524004,Guamote,58291,3,212,-1.933333000000000,-78.71666700000000,49
Chimborazo,524004,Guano,48395,2,177,-1.583333000000000,-78.63333299999999,49
Chimborazo,524004,Pallatanga,12277,1,57,-1.983333000000000,-78.95000000000000,49
Chimborazo,524004,Penipe,6955,2,36,-1.557300000000000,-78.53959999999999,49
Chimborazo,524004,Riobamba,264048,24,1948,-1.674347000000000,-78.64829400000001,49
Cotopaxi,488716,La Maná,56905,4,176,-0.9300000000000000,-79.22000000000000,49
Cotopaxi,488716,Latacunga,205624,16,1578,-0.9333330000000000,-78.61666700000001,49
Cotopaxi,488716,Pangua,24612,3,107,-1.133333000000000,-79.06666700000000,49
Cotopaxi,488716,Pujilí,79772,5,260,-0.9500000000000000,-78.69000000000000,49
Cotopaxi,488716,Salcedo,67100,3,263,-1.050000000000000,-78.58333300000000,49
Cotopaxi,488716,Saquisilí,31426,0,95,-0.8300000000000000,-78.67000000000000,49
Cotopaxi,488716,Sigchos,23277,2,78,-0.7000000000000000,-78.88333299999999,49
El Oro,715751,Arenillas,33473,2,127,-3.550000000000000,-80.06000000000000,49
El Oro,715751,Atahualpa,6436,0,25,-2.900000000000000,-78.93333300000000,49
El Oro,715751,Balsas,9233,2,21,-3.762600000000000,-79.82530000000000,49
El Oro,715751,Chilla,2379,0,13,-3.450000000000000,-79.58000000000000,49
El Oro,715751,El Guabo,63645,3,250,-3.238800000000000,-79.82920000000000,49
El Oro,715751,Huaquillas,60440,4,243,-3.481380000000000,-80.24320700000000,49
El Oro,715751,Las Lajas,4963,0,21,-3.785000000000000,-80.06166700000000,49
El Oro,715751,Machala,289141,41,2748,-3.266667000000000,-79.96666700000000,49
El Oro,715751,Marcabelí,6259,0,25,-3.786000000000001,-79.89780000000000,49
El Oro,715751,Pasaje,87723,9,396,-3.326900000000000,-79.80490000000000,49
El Oro,715751,Piñas,30206,9,263,-3.666667000000000,-79.65000000000001,49
El Oro,715751,Portovelo,14028,0,45,-3.720000000000000,-79.62000000000000,49
El Oro,715751,Santa Rosa,82171,3,341,-3.452222000000000,-79.96166700000001,49
El Oro,715751,Zaruma,25654,1,123,-3.433333000000000,-79.59999999999999,49
Esmeraldas,591083,Atacames,55495,1,141,0.8666670000000000,-79.83333300000000,49
Esmeraldas,591083,Eloy Alfaro,45629,2,66,1.250000000000000,-79,49
Esmeraldas,591083,Esmeraldas,218727,16,1337,1.050000000000000,-79.20000000000000,49
Esmeraldas,591083,Muisne,31106,3,68,0.6067000000000000,-80.01830000000000,49
Esmeraldas,591083,Quinindé,145879,5,433,0.3300000000000000,-79.48000000000000,49
Esmeraldas,591083,Rioverde,31475,2,73,1.060200000000000,-79.40440000000000,49
Esmeraldas,591083,San Lorenzo,62772,3,139,1.265800000000000,-78.84139999999999,49
Galápagos,33042,Isabela,3073,0,6,-0.4724000000000000,-90.68110000000000,49
Galápagos,33042,San Cristóbal,9667,0,37,-0.7999999999999999,-89.40000000000001,49
Galápagos,33042,Santa Cruz,20302,1,25,-0.6333330000000000,-90.36666700000001,49
Guayas,4387434,Alfredo Baquerizo Moreno,32110,2,79,-1.916667000000000,-79.51666700000000,49
Guayas,4387434,Balao,26348,1,80,-2.910000000000000,-79.81000000000000,49
Guayas,4387434,Balzar,60260,7,306,-1.360000000000000,-79.90000000000001,49
Guayas,4387434,Colimes,26169,2,99,-1.550000000000000,-80.01666700000000,49
Guayas,4387434,Coronel Marcelino Maridueña,13132,0,39,-2.200000000000000,-79.42000000000000,49
Guayas,4387434,Daule,173684,18,769,-1.866667000000000,-79.98333300000000,49
Guayas,4387434,Durán,315724,9,718,-2.166667000000000,-79.83333300000000,49
Guayas,4387434,El Triunfo,59636,9,220,-2.330000000000000,-79.40000000000001,49
Guayas,4387434,Empalme,86073,9,363,-1.046111000000000,-79.63361100000000,49
Guayas,4387434,General Antonio Elizalde,13156,1,56,-2.200000000000000,-79.17000000000000,49
Guayas,4387434,Guayaquil,2723665,341,21022,-2.183333000000000,-79.88333299999999,49
Guayas,4387434,Isidro Ayora,14582,2,39,-1.883333000000000,-80.16666700000000,49
Guayas,4387434,Lomas de Sargentillo,24220,1,71,-1.883333000000000,-80.08333300000000,49
Guayas,4387434,Milagro,199835,22,1466,-2.126944000000000,-79.59916699999999,49
Guayas,4387434,Naranjal,95052,3,311,-2.672800000000000,-79.61499999999999,49
Guayas,4387434,Naranjito,43862,3,193,-2.173000000000000,-79.46710000000000,49
Guayas,4387434,Nobol,26444,1,108,-1.916671000000000,-80.01153900000000,49
Guayas,4387434,Palestina,18451,1,71,-1.626300000000000,-79.97700000000000,49
Guayas,4387434,Pedro Carbo,51802,2,268,-1.833333000000000,-80.23333300000000,49
Guayas,4387434,Playas,59628,8,280,-2.623330000000000,-80.38750000000000,49
Guayas,4387434,Salitre,65765,4,296,-1.829444000000000,-79.81555600000000,49
Guayas,4387434,Samborondón,102404,7,323,-2.183333000000000,-79.88333299999999,49
Guayas,4387434,San Jacinto De Yaguachi,78204,6,274,-2.120000000000000,-79.69000000000000,49
Guayas,4387434,Santa Lucía,45004,2,205,-1.713889000000000,-79.98500000000000,49
Guayas,4387434,Simón Bolivar,32224,5,90,-2.156667000000000,-79.88750000000000,49
Imbabura,476257,Antonio Ante,54311,5,191,0.3200000000000000,-78.20999999999999,49
Imbabura,476257,Cotacachi,44203,6,190,0.3000000000000000,-78.26666700000000,49
Imbabura,476257,Ibarra,221149,26,1695,0.3626780000000000,-78.13066700000000,49
Imbabura,476257,Otavalo,125785,3,499,0.2333330000000000,-78.26666700000000,49
Imbabura,476257,Pimampiro,13269,1,75,0.4000000000000000,-77.97000000000000,49
Imbabura,476257,San Miguel de Urcuquí,17540,1,64,0.5200000000000000,-78.20000000000000,49
Loja,521154,Calvas,29565,5,201,-4.320000000000000,-79.56000000000000,49
Loja,521154,Catamayo,35961,3,150,-3.980000000000000,-79.34999999999999,49
Loja,521154,Celica,16160,3,70,-4.102500000000000,-79.95444400000000,49
Loja,521154,Chaguarpamba,6620,0,30,-3.850000000000000,-79.65000000000001,49
Loja,521154,Espíndola,14209,1,76,-4.583056000000000,-79.42694400000001,49
Loja,521154,Gonzanamá,10953,3,77,-4.231389000000000,-79.43527800000000,49
Loja,521154,Loja,274112,30,1981,-3.983333000000001,-79.20000000000000,49
Loja,521154,Macará,20269,1,114,-4.383333000000000,-79.95000000000000,49
Loja,521154,Olmedo,4220,0,23,-3.934000000000000,-79.64800000000000,49
Loja,521154,Paltas,23471,2,169,-4.050000000000002,-79.65000000000001,49
Loja,521154,Pindal,10540,1,37,-4.116100000000000,-80.10760000000001,49
Loja,521154,Puyango,15925,1,94,-3.870000000000000,-80.09000000000000,49
Loja,521154,Quilanga,4197,1,27,-4.298000000000000,-79.39860000000000,49
Loja,521154,Saraguro,33506,4,180,-3.625300000000000,-79.24110000000000,49
Loja,521154,Sozoranga,7121,0,26,-4.327778000000000,-79.78972200000000,49
Loja,521154,Zapotillo,14325,0,45,-4.386360000000002,-80.24360000000000,49
Los Ríos,921763,Baba,43429,6,204,-1.784167000000000,-79.67666699999999,49
Los Ríos,921763,Babahoyo,175281,23,1316,-1.800000000000000,-79.53333300000000,49
Los Ríos,921763,Buena Fe,83654,2,316,-0.8985719999999999,-79.48891600000000,49
Los Ríos,921763,Mocache,43316,3,143,-1.183850000000000,-79.50552999999999,49
Los Ríos,921763,Montalvo,28720,2,103,-1.793800000000000,-79.28570000000001,49
Los Ríos,921763,Palenque,23638,2,91,-1.432800000000000,-79.74950000000000,49
Los Ríos,921763,Puebloviejo,44725,3,156,-1.550000000000000,-79.53388900000000,49
Los Ríos,921763,Quevedo,213842,19,1604,-1.033333000000000,-79.45000000000000,49
Los Ríos,921763,Quinsaloma,20428,1,64,-1.206200000000000,-79.31450000000000,49
Los Ríos,921763,Urdaneta,32618,7,170,-1.570556000000000,-79.47111099999999,49
Los Ríos,921763,Valencia,54637,3,126,-0.9525000000000000,-79.35310000000000,49
Los Ríos,921763,Ventanas,75146,7,341,-1.450000000000000,-79.47000000000000,49
Los Ríos,921763,Vinces,82329,6,366,-1.558333000000000,-79.75000000000000,49
Manabí,1562079,Bolívar,45493,4,209,-0.8419440000000000,-80.16194400000001,49
Manabí,1562079,Chone,131002,17,769,-0.6833330000000000,-80.09999999999999,49
Manabí,1562079,El Carmen,111344,9,441,-1.314700000000000,-80.01690000000001,49
Manabí,1562079,Flavio Alfaro,23822,2,122,-0.4054000000000000,-79.90580000000000,49
Manabí,1562079,Jama,26116,2,49,-0.2014000000000000,-80.26590000000000,49
Manabí,1562079,Jaramijó,28439,2,42,-0.9487300000000000,-80.63630000000001,49
Manabí,1562079,Jipijapa,74645,9,439,-1.333330000000000,-80.58329999999999,49
Manabí,1562079,Junín,18820,1,80,-0.9291600000000000,-80.20569000000000,49
Manabí,1562079,Manta,264281,39,2131,-0.9500220000000000,-80.71620000000000,49
Manabí,1562079,Montecristi,107785,1,225,-1.033330000000000,-80.65000000000001,49
Manabí,1562079,Olmedo,10194,0,44,-1.396111000000000,-80.20611100000001,49
Manabí,1562079,Paján,37093,1,168,-1.570000000000000,-80.42000000000000,49
Manabí,1562079,Pedernales,63441,4,195,0.07010000000000001,-80.05360000000000,49
Manabí,1562079,Pichincha,29599,1,99,-1.047300000000000,-79.81860000000000,49
Manabí,1562079,Portoviejo,321800,37,2487,-1.056181000000000,-80.45521700000000,49
Manabí,1562079,Puerto López,24688,3,92,-1.566667000000000,-80.81666700000000,49
Manabí,1562079,Rocafuerte,37312,5,166,-0.9200000000000000,-80.45999999999999,49
Manabí,1562079,San Vicente,24799,2,74,-0.5892999999999999,-80.40880000000000,49
Manabí,1562079,Santa Ana,48152,2,177,-1.206900000000000,-80.37090000000001,49
Manabí,1562079,Sucre,62443,7,377,-0.6000000000000000,-80.41666700000000,49
Manabí,1562079,Tosagua,42297,5,172,-0.7800000000000000,-80.26000000000001,49
Manabí,1562079,Veinticuatro de Mayo,28514,5,153,-1.278889000000000,-80.42000000000000,49
Morona Santiago,196535,Gualaquiza,19555,1,87,-3.380000000000000,-78.58000000000000,49
Morona Santiago,196535,Huamboya,12382,0,21,-1.785000000000000,-78.23194400000000,49
Morona Santiago,196535,Limón Indanza,10349,0,32,-2.966250000000000,-78.43052800000000,49
Morona Santiago,196535,Logroño,7643,2,15,-2.624800000000000,-78.18960000000000,49
Morona Santiago,196535,Morona,58281,9,213,-2.300000000000000,-78.11666700000001,49
Morona Santiago,196535,Pablo Sexto,2897,0,7,-1.803056000000000,-77.92111100000000,49
Morona Santiago,196535,Palora,7719,1,19,-1.700000000000000,-77.94000000000000,49
Morona Santiago,196535,San Juan Bosco,4985,0,18,-3.092300000000000,-78.51320000000000,49
Morona Santiago,196535,Santiago,11087,1,27,-3.429800000000000,-78.56560000000000,49
Morona Santiago,196535,Sucúa,23823,20,84,-2.460000000000000,-78.17000000000000,49
Morona Santiago,196535,Taisha,26773,0,43,-2.339950000000000,-77.45808000000000,49
Morona Santiago,196535,Tiwintza,11041,0,15,-2.917670000000000,-77.80170000000000,49
Napo,133705,Archidona,33068,2,93,-0.9166670000000000,-77.78333300000000,49
Napo,133705,Carlos Julio Arosemena Tola,4466,0,10,-1.166667000000000,-77.84999999999999,49
Napo,133705,El Chaco,10142,1,16,-0.3402780000000000,-77.80888899999999,49
Napo,133705,Quijos,6847,1,45,-0.4636110000000000,-77.89277800000001,49
Napo,133705,Tena,79182,5,361,-0.9890000000000000,-77.81590000000000,49
Orellana,161338,Aguarico,3629,0,26,-0.9211110000000000,-75.39916700000001,49
Orellana,161338,La Joya de los Sachas,39352,4,112,-0.3000000000000000,-76.84999999999999,49
Orellana,161338,Loreto,24579,0,92,-0.6904000000000000,-77.30830000000000,49
Orellana,161338,Orellana,93778,4,332,-0.4666670000000000,-76.96666700000000,49
Pastaza,114202,Arajuno,8128,0,18,-1.234370000000000,-77.68750000000000,49
Pastaza,114202,Mera,17547,0,34,-1.460000000000000,-78.09000000000000,49
Pastaza,114202,Pastaza,84377,5,358,-1.066667000000000,-78.00111099999999,49
Pastaza,114202,Santa Clara,4150,0,6,-1.267100000000000,-77.88820000000000,49
Pichincha,3228233,Cayambe,107660,7,356,0.04388900000000000,-78.15610000000000,49
Pichincha,3228233,Mejía,108167,10,369,-0.5101000000000000,-78.56980000000000,49
Pichincha,3228233,Pedro Moncayo,43281,6,130,0.04369700000000000,-78.34923999999999,49
Pichincha,3228233,Pedro Vicente Maldonado,17171,1,39,0.1666670000000000,-79,49
Pichincha,3228233,Puerto Quito,24911,1,80,0.1170000000000000,-79.26400000000000,49
Pichincha,3228233,Quito,2781641,267,17005,-0.2186110000000000,-78.50972200000000,49
Pichincha,3228233,Rumiñahui,115433,9,504,-0.3345000000000000,-78.44750000000001,49
Pichincha,3228233,San Miguel de Los Bancos,29969,0,44,0.02300000000000000,-78.89200000000000,49
Santa Elena,401178,La Libertad,117767,9,349,-2.233333000000000,-80.90000000000001,49
Santa Elena,401178,Salinas,94590,7,377,-2.216667000000000,-80.95000000000000,49
Santa Elena,401178,Santa Elena,188821,18,1010,-2.226700000000000,-80.85830000000000,49
Sto. Domingo Tsáchilas,511151,La Concordia,52571,1,150,0.002300000000000000,-79.38460000000001,49
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,57,2820,-0.2541670000000000,-79.17194400000000,49
Sucumbíos,230503,Cascales,15882,1,30,-0.06750000000000000,-77.21694400000000,49
Sucumbíos,230503,Cuyabeno,7154,1,24,-0.1288890000000000,-76.41388900000000,49
Sucumbíos,230503,Gonzalo Pizarro,10007,0,28,0.04700000000000000,-77.32280000000000,49
Sucumbíos,230503,Lago Agrio,119594,11,649,0.08472200000000002,-76.88277800000000,49
Sucumbíos,230503,Putumayo,16106,1,16,0.1000000000000000,-75.84999999999999,49
Sucumbíos,230503,Shushufindi,57949,0,137,-0.1871000000000000,-76.64500000000000,49
Sucumbíos,230503,Sucumbíos,3811,0,9,0.4592000000000000,-77.52300000000000,49
Tungurahua,590600,Ambato,387309,33,3051,-1.241667000000000,-78.61972200000000,49
Tungurahua,590600,Baños,25043,3,94,-1.396389000000000,-78.42472200000000,49
Tungurahua,590600,Cevallos,9936,0,46,-1.350000000000000,-78.61666700000001,49
Tungurahua,590600,Mocha,7336,0,38,-1.416667000000000,-78.66666700000000,49
Tungurahua,590600,Patate,15825,2,57,-1.316667000000000,-78.51666700000000,49
Tungurahua,590600,Pelileo,66836,8,273,-1.327500000000000,-78.54083300000001,49
Tungurahua,590600,Píllaro,43371,0,176,-1.175833000000000,-78.55527800000000,49
Tungurahua,590600,Quero,20627,2,101,-1.379300000000000,-78.60700000000000,49
Tungurahua,590600,Tisaleo,14317,2,46,-1.350000000000000,-78.66666700000000,49
Zamora Chinchipe,120416,Centinela del Cóndor,8313,0,19,-3.894910000000000,-78.78140999999999,49
Zamora Chinchipe,120416,Chinchipe,10679,2,49,-4.862800000000000,-79.13280000000000,49
Zamora Chinchipe,120416,El Pangui,10945,1,37,-3.624900000000000,-78.58710000000001,49
Zamora Chinchipe,120416,Nangaritza,8014,0,13,-4.048333000000000,-78.68222200000000,49
Zamora Chinchipe,120416,Palanda,10144,1,17,-4.649800000000000,-79.13209999999999,49
Zamora Chinchipe,120416,Paquisha,5992,0,18,-3.932750000000000,-78.67426000000000,49
Zamora Chinchipe,120416,Yacuambi,7121,1,18,-3.634440000000000,-78.92810000000000,49
Zamora Chinchipe,120416,Yantzaza,26447,3,111,-3.850000000000000,-78.75000000000000,49
Zamora Chinchipe,120416,Zamora,32761,2,129,-4.120000000000000,-78.80000000000000,49
Azuay,881394,Camilo Ponce Enríquez,36423,1,83,-3.050000000000000,-79.73333300000000,50
Azuay,881394,Chordeleg,15176,1,55,-2.933333000000000,-78.76666700000000,50
Azuay,881394,Cuenca,636996,65,4019,-2.897414000000000,-79.00448100000000,50
Azuay,881394,El Pan,3091,0,18,-2.786111000000000,-78.66500000000001,50
Azuay,881394,Girón,13037,3,119,-3.159028000000000,-79.14756800000001,50
Azuay,881394,Guachapala,3859,0,16,-2.769000000000000,-78.70900000000000,50
Azuay,881394,Gualaceo,49104,4,241,-2.900000000000000,-78.78333300000000,50
Azuay,881394,Nabón,17292,3,97,-3.336060000000000,-79.06368000000001,50
Azuay,881394,Oña,4128,1,32,-3.469640000000000,-79.15431000000000,50
Azuay,881394,Paute,29214,1,129,-2.781800000000000,-78.76000000000001,50
Azuay,881394,Pucará,10584,0,50,-3.233780000000000,-79.46120000000001,50
Azuay,881394,San Fernando,4156,1,22,-3.144500000000000,-79.25200000000000,50
Azuay,881394,Santa Isabel,20935,0,117,-3.274170000000000,-79.31560000000000,50
Azuay,881394,Sevilla de Oro,6890,0,20,-2.799833000000000,-78.65569400000000,50
Azuay,881394,Sígsig,30509,2,188,-3.089700000000000,-78.80320000000000,50
Bolívar,209933,Caluma,16429,1,72,-1.633330000000000,-79.25000000000000,50
Bolívar,209933,Chillanes,16850,1,105,-1.933333000000000,-79.06666700000000,50
Bolívar,209933,Chimbo,17378,2,79,-1.700000000000000,-79.01666700000000,50
Bolívar,209933,Echeandía,14081,2,64,-1.433330000000000,-79.26667000000000,50
Bolívar,209933,Guaranda,108763,8,583,-1.605556000000000,-79.00305600000000,50
Bolívar,209933,Las Naves,7428,0,25,-1.283330000000000,-79.30000000000000,50
Bolívar,209933,San Miguel,29004,3,188,-1.700000000000000,-79.03333300000000,50
Carchi,186869,Bolivar,15528,1,77,0.5070990000000000,-77.86245400000000,50
Carchi,186869,Espejo,13817,0,81,0.6210000000000000,-77.94000000000000,50
Carchi,186869,Mira,11969,0,64,0.5538999999999998,-78.04930000000000,50
Carchi,186869,Montúfar,34229,2,137,0.6100000000000000,-77.84000000000000,50
Carchi,186869,San Pedro de Huaca,8931,1,38,0.6311110000000000,-77.72527800000000,50
Carchi,186869,Tulcán,102395,4,625,0.8121800000000000,-77.71633000000000,50
Cañar,281396,Azogues,86276,14,641,-2.733333000000000,-78.83333300000000,50
Cañar,281396,Biblían,23741,6,96,-2.710000000000000,-78.88000000000000,50
Cañar,281396,Cañar,68747,2,252,-2.483700000000000,-78.97839999999999,50
Cañar,281396,Déleg,6782,0,43,-2.772600000000000,-78.91830000000000,50
Cañar,281396,El Tambo,12462,0,41,-2.508100000000000,-78.92489999999999,50
Cañar,281396,La Troncal,76872,4,326,-2.400000000000000,-79.33000000000000,50
Cañar,281396,Suscal,6516,1,22,-2.436400000000000,-79.05220000000000,50
Chimborazo,524004,Alausí,45054,2,199,-2.200000000000000,-78.84999999999999,50
Chimborazo,524004,Chambo,13378,0,68,-1.733333000000000,-78.58333300000000,50
Chimborazo,524004,Chunchi,12795,0,71,-2.283333000000000,-78.91666700000000,50
Chimborazo,524004,Colta,44838,6,233,-1.700000000000000,-78.75000000000000,50
Chimborazo,524004,Cumandá,17973,0,66,-2.200000000000000,-79.13333299999999,50
Chimborazo,524004,Guamote,58291,2,214,-1.933333000000000,-78.71666700000000,50
Chimborazo,524004,Guano,48395,4,181,-1.583333000000000,-78.63333299999999,50
Chimborazo,524004,Pallatanga,12277,1,58,-1.983333000000000,-78.95000000000000,50
Chimborazo,524004,Penipe,6955,0,36,-1.557300000000000,-78.53959999999999,50
Chimborazo,524004,Riobamba,264048,33,1981,-1.674347000000000,-78.64829400000001,50
Cotopaxi,488716,La Maná,56905,7,183,-0.9300000000000000,-79.22000000000000,50
Cotopaxi,488716,Latacunga,205624,12,1590,-0.9333330000000000,-78.61666700000001,50
Cotopaxi,488716,Pangua,24612,1,108,-1.133333000000000,-79.06666700000000,50
Cotopaxi,488716,Pujilí,79772,6,266,-0.9500000000000000,-78.69000000000000,50
Cotopaxi,488716,Salcedo,67100,7,270,-1.050000000000000,-78.58333300000000,50
Cotopaxi,488716,Saquisilí,31426,2,97,-0.8300000000000000,-78.67000000000000,50
Cotopaxi,488716,Sigchos,23277,1,79,-0.7000000000000000,-78.88333299999999,50
El Oro,715751,Arenillas,33473,3,130,-3.550000000000000,-80.06000000000000,50
El Oro,715751,Atahualpa,6436,2,27,-2.900000000000000,-78.93333300000000,50
El Oro,715751,Balsas,9233,0,21,-3.762600000000000,-79.82530000000000,50
El Oro,715751,Chilla,2379,0,13,-3.450000000000000,-79.58000000000000,50
El Oro,715751,El Guabo,63645,5,255,-3.238800000000000,-79.82920000000000,50
El Oro,715751,Huaquillas,60440,5,248,-3.481380000000000,-80.24320700000000,50
El Oro,715751,Las Lajas,4963,0,21,-3.785000000000000,-80.06166700000000,50
El Oro,715751,Machala,289141,55,2803,-3.266667000000000,-79.96666700000000,50
El Oro,715751,Marcabelí,6259,0,25,-3.786000000000001,-79.89780000000000,50
El Oro,715751,Pasaje,87723,10,406,-3.326900000000000,-79.80490000000000,50
El Oro,715751,Piñas,30206,8,271,-3.666667000000000,-79.65000000000001,50
El Oro,715751,Portovelo,14028,0,45,-3.720000000000000,-79.62000000000000,50
