provincia,canton,lat,lng,Semana 1,Semana 2,Semana 3,Semana 4,Semana 5,Semana 6,Semana 7,Semana 8,Semana 9,Semana 10,Semana 11,Semana 12,Semana 13,Semana 14,Semana 15,Semana 16,Semana 17,Semana 18,Semana 19,Semana 20,Semana 21,Semana 22,Semana 23,Semana 24,Semana 25,Semana 26,Semana 27,Semana 28,Semana 29,Semana 30,Semana 31,Semana 32,Semana 33,Semana 34,Semana 35,Semana 36,Semana 37,Semana 38,Semana 39,Semana 40,Semana 41,Semana 42,Semana 43,Semana 44,Semana 45,Semana 46,Semana 47,Semana 48,Semana 49,Semana 50,Semana 51,Semana 52
Sucumbíos,Lago Agrio,0.08472200000000001,-76.88277800000000,10,8,10,9,12,4,8,7,13,13,6,5,3,9,7,9,9,5,15,5,6,6,9,9,3,9,8,11,8,4,12,9,7,9,10,13,10,7,9,9,8,8,9,9,7,12,9,4,8,4,13,4
Sucumbíos,Putumayo,0.1000000000000000,-75.84999999999999,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0
Sucumbíos,Shushufindi,-0.1871000000000000,-76.64500000000000,1,0,0,0,1,6,1,3,1,0,0,0,2,2,1,5,1,3,2,2,0,2,3,1,0,3,1,3,1,2,0,0,1,4,0,1,2,0,2,2,1,2,0,2,3,4,4,0,3,0,6,0
Sucumbíos,Sucumbíos,0.4592000000000000,-77.52300000000000,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tungurahua,Ambato,-1.241667000000000,-78.61972200000000,40,45,50,60,44,44,52,47,36,41,30,39,46,33,31,27,36,36,28,38,39,39,50,50,46,38,36,39,33,46,53,24,57,37,29,55,44,39,46,37,33,47,28,37,40,49,38,35,38,44,54,33
Tungurahua,Baños,-1.396389000000000,-78.42472200000000,1,1,1,4,1,3,0,3,0,1,1,1,2,1,0,0,2,3,0,0,2,0,6,1,0,4,3,2,3,3,1,4,1,0,0,2,4,1,3,3,4,0,1,0,3,1,2,2,0,0,3,1
Tungurahua,Cevallos,-1.350000000000000,-78.61666700000001,0,3,2,2,1,0,0,1,0,1,0,0,2,1,0,0,0,1,0,2,2,0,0,1,1,1,2,1,0,1,1,1,1,2,2,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Tungurahua,Mocha,-1.416667000000000,-78.66666700000000,0,1,1,2,0,1,1,0,1,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
Tungurahua,Patate,-1.316667000000000,-78.51666700000000,2,0,0,3,2,2,0,0,2,1,1,1,1,2,1,0,0,0,2,1,1,1,1,2,0,1,1,0,1,2,1,0,2,0,0,0,1,1,1,0,0,0,1,0,4,0,1,0,0,1,1,1
Tungurahua,Pelileo,-1.327500000000000,-78.54083300000001,2,6,7,4,4,7,4,5,8,2,3,2,2,1,2,4,2,2,6,6,7,3,6,6,5,3,5,6,1,2,4,7,3,2,0,5,7,4,4,6,3,3,5,4,2,4,3,0,2,6,4,3
Tungurahua,Píllaro,-1.175833000000000,-78.55527800000000,4,2,1,7,4,5,5,0,2,2,6,2,1,3,2,3,2,4,5,4,2,1,3,1,4,5,8,3,4,5,2,7,3,6,6,5,1,1,4,4,5,2,6,1,5,0,0,5,3,2,2,3
Tungurahua,Quero,-1.379300000000000,-78.60700000000000,0,3,2,1,2,0,0,0,1,3,0,1,1,0,2,1,1,0,2,5,1,1,1,1,0,1,2,0,2,1,2,1,3,1,0,1,0,4,0,0,0,2,0,1,2,0,2,2,1,0,4,0
Tungurahua,Tisaleo,-1.350000000000000,-78.66666700000000,2,1,2,0,3,2,2,1,1,0,0,2,1,1,0,0,2,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0,2,1,0,1,0,0,0
Zamora Chinchipe,Centinela del Cóndor,-3.894910000000000,-78.78140999999999,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zamora Chinchipe,Chinchipe,-4.862800000000000,-79.13280000000000,0,0,3,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
Zamora Chinchipe,El Pangui,-3.624900000000000,-78.58710000000001,0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,2,1,0,1,0,1,0,0,1,1,2,1,0,0
Zamora Chinchipe,Nangaritza,-4.048333000000000,-78.68222200000000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Zamora Chinchipe,Palanda,-4.649800000000000,-79.13209999999999,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Zamora Chinchipe,Paquisha,-3.932750000000000,-78.67426000000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zamora Chinchipe,Yacuambi,-3.634440000000000,-78.92810000000000,1,1,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zamora Chinchipe,Yantzaza,-3.850000000000000,-78.75000000000000,0,1,1,0,2,2,2,1,1,1,1,0,1,0,2,1,4,4,0,1,1,0,0,1,1,0,0,3,1,1,2,1,1,1,1,0,2,0,0,1,1,2,1,0,1,1,0,0,0,1,0,1
Zamora Chinchipe,Zamora,-4.120000000000000,-78.80000000000000,0,0,2,2,2,0,1,0,0,1,0,0,1,3,3,0,2,3,2,1,2,1,3,1,1,1,1,2,1,2,2,4,4,3,1,0,2,1,1,1,0,0,1,2,2,1,2,1,2,3,1,4
